Buy Price (Avg Price ($/kWh) from energyonline.com),Sell Price (Avg Price ($/kWh) from energyonline.com),Emissions (lb CO2e/kWh) from beyondefficiency,Demand Charge
3.77E-02,3.02E-02,0.372776213,14.71
1.27E-02,1.02E-02,0.327074844,14.71
3.99E-05,3.19E-05,0.273638762,14.71
-1.32E-02,-1.06E-02,0.240488669,14.71
3.70E-03,2.96E-03,0.224024303,14.71
1.33E-02,1.06E-02,0.218488663,14.71
2.08E-02,1.66E-02,0.220477715,14.71
2.08E-02,1.66E-02,0.232219518,14.71
1.01E-02,8.08E-03,0.253761186,14.71
1.57E-02,1.26E-02,0.267779481,14.71
1.46E-02,1.17E-02,0.255050869,14.71
9.29E-03,7.43E-03,0.303292861,14.71
3.58E-03,2.86E-03,0.349465384,14.71
7.43E-03,5.94E-03,0.423516699,14.71
8.38E-03,6.70E-03,0.447879109,14.71
4.77E-03,3.82E-03,0.449905916,14.71
2.53E-02,2.02E-02,0.442254762,14.71
2.65E-02,2.12E-02,0.404616399,14.71
1.72E-02,1.38E-02,0.406384057,14.71
0.00E+00,0.00E+00,0.393188238,14.71
1.47E-02,1.18E-02,0.408439861,14.71
1.73E-02,1.38E-02,0.426958154,14.71
2.96E-03,2.37E-03,0.425335048,14.71
1.03E-02,8.24E-03,0.420330502,14.71
1.50E-02,1.20E-02,0.448726649,14.71
2.07E-02,1.66E-02,0.458192688,14.71
1.27E-02,1.02E-02,0.427965014,14.71
1.84E-02,1.47E-02,0.380184256,14.71
1.06E-05,8.48E-06,0.348096153,14.71
2.26E-02,1.81E-02,0.345699471,14.71
5.69E-02,4.55E-02,0.349848301,14.71
3.94E-02,3.15E-02,0.369402831,14.71
1.31E-02,1.05E-02,0.37926218,14.71
1.92E-02,1.54E-02,0.398419763,14.71
1.22E-02,9.76E-03,0.398830415,14.71
8.25E-03,6.60E-03,0.434209613,14.71
-2.56E-03,-2.05E-03,0.460606389,14.71
9.32E-03,7.46E-03,0.484334992,14.71
1.16E-02,9.28E-03,0.51948125,14.71
1.49E-02,1.19E-02,0.530469472,14.71
1.74E-02,1.39E-02,0.539801936,14.71
1.69E-02,1.35E-02,0.531264998,14.71
1.45E-02,1.16E-02,0.468942784,14.71
1.53E-02,1.22E-02,0.454017,14.71
2.11E-02,1.69E-02,0.440823647,14.71
1.43E-02,1.14E-02,0.443436155,14.71
1.55E-02,1.24E-02,0.440388082,14.71
1.79E-02,1.43E-02,0.453200444,14.71
2.27E-02,1.82E-02,0.472348448,14.71
1.72E-02,1.38E-02,0.466933161,14.71
2.58E-02,2.06E-02,0.424857385,14.71
2.68E-02,2.14E-02,0.391455158,14.71
1.90E-02,1.52E-02,0.359115487,14.71
4.26E-02,3.41E-02,0.354801297,14.71
3.03E-02,2.42E-02,0.361360022,14.71
2.83E-02,2.26E-02,0.379069618,14.71
2.18E-02,1.74E-02,0.39307178,14.71
2.30E-02,1.84E-02,0.420661545,14.71
1.99E-02,1.59E-02,0.423538382,14.71
1.75E-02,1.40E-02,0.459515713,14.71
1.78E-02,1.42E-02,0.484312208,14.71
1.66E-02,1.33E-02,0.517939222,14.71
1.84E-02,1.47E-02,0.538756993,14.71
1.72E-02,1.38E-02,0.567321018,14.71
1.93E-02,1.54E-02,0.554834906,14.71
1.67E-02,1.34E-02,0.5435824,14.71
1.30E-02,1.04E-02,0.504611972,14.71
1.54E-02,1.23E-02,0.484595503,14.71
1.73E-02,1.38E-02,0.448564227,14.71
1.69E-02,1.35E-02,0.437629738,14.71
1.48E-02,1.18E-02,0.447955786,14.71
2.64E-02,2.11E-02,0.427321367,14.71
2.26E-02,1.81E-02,0.437623858,14.71
2.40E-02,1.92E-02,0.437428991,14.71
2.61E-02,2.09E-02,0.426903771,14.71
1.89E-02,1.51E-02,0.401907995,14.71
1.30E-02,1.04E-02,0.407003648,14.71
2.33E-02,1.86E-02,0.411683913,14.71
8.35E-02,6.68E-02,0.389569884,14.71
2.47E-02,1.98E-02,0.355864167,14.71
2.01E-02,1.61E-02,0.355245865,14.71
8.84E-03,7.07E-03,0.361702127,14.71
1.66E-02,1.33E-02,0.367294456,14.71
9.34E-03,7.47E-03,0.390201574,14.71
1.08E-02,8.64E-03,0.425974735,14.71
1.53E-02,1.22E-02,0.453342155,14.71
1.54E-02,1.23E-02,0.485217842,14.71
1.42E-02,1.14E-02,0.490889258,14.71
1.42E-02,1.14E-02,0.482223036,14.71
1.29E-02,1.03E-02,0.481933118,14.71
2.14E-02,1.71E-02,0.458732866,14.71
1.73E-02,1.38E-02,0.427647721,14.71
1.13E-02,9.04E-03,0.39916181,14.71
8.20E-03,6.56E-03,0.373194892,14.71
1.17E-02,9.36E-03,0.35885053,14.71
3.48E-03,2.78E-03,0.347905666,14.71
1.49E-02,1.19E-02,0.380755893,14.71
5.30E-03,4.24E-03,0.384093969,14.71
1.51E-02,1.21E-02,0.381942489,14.71
3.70E-01,2.96E-01,0.359830843,14.71
1.78E-02,1.42E-02,0.348765326,14.71
1.07E-02,8.56E-03,0.344238648,14.71
1.38E-02,1.10E-02,0.33548302,14.71
2.72E-02,2.18E-02,0.312544188,14.71
1.97E-02,1.58E-02,0.3001842,14.71
1.49E-02,1.19E-02,0.312937872,14.71
1.56E-02,1.25E-02,0.330399833,14.71
2.46E-03,1.97E-03,0.372261005,14.71
-3.24E-03,-2.59E-03,0.410043868,14.71
-5.51E-03,-4.41E-03,0.445967007,14.71
1.13E-02,9.04E-03,0.456194187,14.71
-2.96E-07,-2.37E-07,0.442834046,14.71
1.33E-02,1.06E-02,0.439530783,14.71
1.81E-02,1.45E-02,0.436901447,14.71
3.13E-03,2.50E-03,0.402420553,14.71
0.00E+00,0.00E+00,0.380871204,14.71
0.00E+00,0.00E+00,0.35446949,14.71
2.10E-03,1.68E-03,0.357814743,14.71
1.02E-02,8.16E-03,0.342180299,14.71
1.25E-02,1.00E-02,0.346956652,14.71
1.38E-02,1.10E-02,0.353579188,14.71
9.85E-03,7.88E-03,0.373436814,14.71
1.71E-02,1.37E-02,0.373597229,14.71
1.29E-02,1.03E-02,0.342703402,14.71
1.57E-02,1.26E-02,0.346573575,14.71
2.23E-02,1.78E-02,0.348172267,14.71
2.54E-02,2.03E-02,0.331796959,14.71
2.45E-02,1.96E-02,0.321879338,14.71
2.51E-02,2.01E-02,0.32000507,14.71
1.72E-02,1.38E-02,0.31835771,14.71
1.93E-02,1.54E-02,0.32324789,14.71
1.46E-02,1.17E-02,0.357864242,14.71
8.89E-03,7.11E-03,0.35326457,14.71
1.27E-02,1.02E-02,0.355765289,14.71
1.48E-02,1.18E-02,0.373335106,14.71
1.45E-02,1.16E-02,0.391127826,14.71
1.94E-02,1.55E-02,0.361268166,14.71
3.33E-02,2.66E-02,0.351372152,14.71
1.56E-02,1.25E-02,0.342941039,14.71
1.49E-02,1.19E-02,0.360826892,14.71
1.40E-02,1.12E-02,0.330792796,14.71
1.83E-02,1.46E-02,0.333490915,14.71
1.80E-02,1.44E-02,0.314709838,14.71
3.76E-02,3.01E-02,0.323886885,14.71
7.33E-02,5.86E-02,0.321607258,14.71
1.96E-02,1.57E-02,0.31766407,14.71
2.12E-02,1.70E-02,0.296482177,14.71
1.42E-02,1.14E-02,0.273338425,14.71
4.47E-02,3.58E-02,0.267762157,14.71
2.85E-02,2.28E-02,0.264226282,14.71
7.17E-02,5.74E-02,0.284118269,14.71
2.82E-02,2.26E-02,0.296249543,14.71
2.15E-02,1.72E-02,0.28784909,14.71
1.88E-02,1.50E-02,0.272252547,14.71
1.84E-02,1.47E-02,0.265125817,14.71
1.74E-02,1.39E-02,0.299605762,14.71
1.83E-02,1.46E-02,0.306820678,14.71
1.77E-02,1.42E-02,0.341382357,14.71
2.07E-02,1.66E-02,0.364535936,14.71
1.95E-02,1.56E-02,0.367137634,14.71
6.24E-02,4.99E-02,0.366780713,14.71
2.04E-02,1.63E-02,0.332373978,14.71
6.00E-03,4.80E-03,0.332815771,14.71
0.00E+00,0.00E+00,0.309548759,14.71
0.00E+00,0.00E+00,0.277706273,14.71
9.94E-06,7.95E-06,0.251962915,14.71
0.00E+00,0.00E+00,0.242930131,14.71
1.33E-02,1.06E-02,0.242524235,14.71
1.53E-02,1.22E-02,0.243904658,14.71
1.36E-02,1.09E-02,0.246236099,14.71
1.43E-02,1.14E-02,0.230184891,14.71
1.32E-02,1.06E-02,0.222075198,14.71
1.85E-02,1.48E-02,0.227278344,14.71
2.71E-02,2.17E-02,0.215949703,14.71
2.85E-02,2.28E-02,0.21827814,14.71
3.10E-02,2.48E-02,0.208508654,14.71
2.14E-02,1.71E-02,0.208833217,14.71
1.73E-02,1.38E-02,0.209390754,14.71
1.62E-02,1.30E-02,0.210096549,14.71
1.70E-02,1.36E-02,0.214558289,14.71
1.65E-02,1.32E-02,0.231269061,14.71
1.55E-02,1.24E-02,0.261529156,14.71
1.60E-02,1.28E-02,0.294395581,14.71
1.66E-02,1.33E-02,0.281901553,14.71
1.82E-02,1.46E-02,0.284399008,14.71
2.00E-02,1.60E-02,0.260632561,14.71
0.00E+00,0.00E+00,0.262121595,14.71
-1.43E-02,-1.14E-02,0.268549923,14.71
0.00E+00,0.00E+00,0.250496561,14.71
0.00E+00,0.00E+00,0.249129409,14.71
0.00E+00,0.00E+00,0.254213883,14.71
1.18E-02,9.44E-03,0.249417321,14.71
1.25E-02,1.00E-02,0.275945673,14.71
9.42E-03,7.54E-03,0.308409508,14.71
1.27E-02,1.02E-02,0.298536953,14.71
1.51E-02,1.21E-02,0.282657404,14.71
2.11E-02,1.69E-02,0.287897552,14.71
2.09E-02,1.67E-02,0.281667922,14.71
3.24E-02,2.59E-02,0.290597321,14.71
2.59E-02,2.07E-02,0.291136834,14.71
2.13E-02,1.70E-02,0.300129364,14.71
1.68E-02,1.34E-02,0.298131464,14.71
3.53E-03,2.82E-03,0.300663017,14.71
1.13E-02,9.04E-03,0.306086269,14.71
9.89E-06,7.91E-06,0.299308585,14.71
9.59E-03,7.67E-03,0.319440177,14.71
1.40E-02,1.12E-02,0.360395067,14.71
1.41E-02,1.13E-02,0.368390857,14.71
2.07E-02,1.66E-02,0.35459692,14.71
2.53E-02,2.02E-02,0.351003541,14.71
1.28E-02,1.02E-02,0.316855597,14.71
1.37E-02,1.10E-02,0.314712296,14.71
1.03E-02,8.24E-03,0.279579606,14.71
0.00E+00,0.00E+00,0.264518971,14.71
-5.94E-04,-4.75E-04,0.269179624,14.71
1.02E-02,8.16E-03,0.279262085,14.71
1.48E-02,1.18E-02,0.280460641,14.71
0.00E+00,0.00E+00,0.292958134,14.71
0.00E+00,0.00E+00,0.296111606,14.71
1.08E-02,8.64E-03,0.287353724,14.71
1.25E-02,1.00E-02,0.285099088,14.71
1.54E-02,1.23E-02,0.279382315,14.71
9.93E-01,7.94E-01,0.274820845,14.71
4.22E-02,3.38E-02,0.275643481,14.71
6.26E-02,5.01E-02,0.281534306,14.71
4.14E-02,3.31E-02,0.293602032,14.71
3.62E-02,2.90E-02,0.286829515,14.71
2.81E-02,2.25E-02,0.294365336,14.71
2.74E-02,2.19E-02,0.299464944,14.71
1.69E-02,1.35E-02,0.34386205,14.71
1.84E-02,1.47E-02,0.38785504,14.71
1.97E-02,1.58E-02,0.40966043,14.71
1.63E-02,1.30E-02,0.389856479,14.71
2.67E-02,2.14E-02,0.371031649,14.71
-4.93E-03,-3.94E-03,0.343094698,14.71
0.00E+00,0.00E+00,0.349222662,14.71
9.78E-03,7.82E-03,0.335490962,14.71
0.00E+00,0.00E+00,0.325937504,14.71
0.00E+00,0.00E+00,0.33134768,14.71
-5.75E-03,-4.60E-03,0.353449896,14.71
-7.04E-03,-5.63E-03,0.359238567,14.71
-1.37E-02,-1.10E-02,0.371153315,14.71
-1.04E-05,-8.32E-06,0.357971518,14.71
0.00E+00,0.00E+00,0.326632345,14.71
0.00E+00,0.00E+00,0.317756045,14.71
1.87E-02,1.50E-02,0.318728682,14.71
3.11E-02,2.49E-02,0.32396198,14.71
3.14E-02,2.51E-02,0.321920654,14.71
2.46E-02,1.97E-02,0.329794404,14.71
2.80E-02,2.24E-02,0.340122039,14.71
1.56E-02,1.25E-02,0.367618413,14.71
1.90E-02,1.52E-02,0.380130874,14.71
1.30E-02,1.04E-02,0.412657621,14.71
1.12E-05,8.96E-06,0.472125348,14.71
5.29E-04,4.23E-04,0.524590141,14.71
9.43E-03,7.54E-03,0.51265709,14.71
1.33E-02,1.06E-02,0.488594485,14.71
0.00E+00,0.00E+00,0.448531838,14.71
-1.42E-02,-1.14E-02,0.42846145,14.71
-7.13E-03,-5.70E-03,0.402584538,14.71
-6.08E-03,-4.86E-03,0.403026581,14.71
-3.04E-03,-2.43E-03,0.399620101,14.71
-1.45E-02,-1.16E-02,0.39930542,14.71
-1.57E-02,-1.26E-02,0.394649479,14.71
-1.65E-02,-1.32E-02,0.407851441,14.71
-1.65E-02,-1.32E-02,0.401216058,14.71
-1.65E-02,-1.32E-02,0.375321448,14.71
-1.66E-02,-1.33E-02,0.374605055,14.71
-1.68E-02,-1.34E-02,0.370761391,14.71
1.67E-02,1.34E-02,0.375080359,14.71
3.25E-02,2.60E-02,0.366552633,14.71
3.08E-02,2.46E-02,0.36504516,14.71
2.74E-02,2.19E-02,0.376393814,14.71
1.69E-02,1.35E-02,0.390351767,14.71
1.57E-02,1.26E-02,0.404452362,14.71
1.85E-02,1.48E-02,0.414580425,14.71
1.73E-02,1.38E-02,0.431521368,14.71
1.55E-02,1.24E-02,0.468107732,14.71
1.67E-02,1.34E-02,0.511698393,14.71
1.23E-02,9.84E-03,0.504428523,14.71
1.95E-02,1.56E-02,0.479675438,14.71
1.62E-02,1.30E-02,0.4845372,14.71
1.46E-02,1.17E-02,0.459710669,14.71
1.03E-02,8.24E-03,0.415529236,14.71
1.55E-02,1.24E-02,0.390364537,14.71
1.69E-02,1.35E-02,0.384045129,14.71
1.54E-02,1.23E-02,0.368521753,14.71
1.73E-02,1.38E-02,0.376575095,14.71
1.88E-02,1.50E-02,0.35716554,14.71
2.03E-02,1.62E-02,0.37591273,14.71
1.43E-02,1.14E-02,0.356638372,14.71
1.44E-02,1.15E-02,0.317824911,14.71
1.53E-02,1.22E-02,0.317394466,14.71
2.28E-02,1.82E-02,0.307448838,14.71
2.40E-02,1.92E-02,0.302325806,14.71
2.61E-02,2.09E-02,0.306621054,14.71
2.02E-02,1.62E-02,0.305144619,14.71
1.83E-02,1.46E-02,0.330465324,14.71
1.79E-02,1.43E-02,0.351322383,14.71
3.13E-02,2.50E-02,0.378245452,14.71
2.09E-02,1.67E-02,0.372651405,14.71
1.62E-02,1.30E-02,0.458941966,14.71
1.89E-02,1.51E-02,0.473071226,14.71
1.70E-02,1.36E-02,0.467560919,14.71
2.69E-02,2.15E-02,0.442318903,14.71
2.54E-02,2.03E-02,0.413572592,14.71
1.20E-02,9.60E-03,0.372698359,14.71
1.26E-02,1.01E-02,0.354720223,14.71
1.59E-02,1.27E-02,0.332255479,14.71
1.64E-02,1.31E-02,0.304929301,14.71
1.38E-02,1.10E-02,0.273393014,14.71
1.46E-02,1.17E-02,0.25245651,14.71
1.23E-02,9.84E-03,0.255557789,14.71
9.18E-03,7.34E-03,0.250816692,14.71
1.45E-02,1.16E-02,0.222011312,14.71
1.47E-02,1.18E-02,0.208241593,14.71
1.52E-02,1.22E-02,0.191740111,14.71
3.01E-02,2.41E-02,0.187986005,14.71
3.31E-02,2.65E-02,0.187598704,14.71
3.23E-02,2.58E-02,0.188144635,14.71
2.64E-02,2.11E-02,0.187969241,14.71
2.52E-02,2.02E-02,0.190340327,14.71
1.82E-02,1.46E-02,0.189869044,14.71
1.70E-02,1.36E-02,0.204988327,14.71
1.67E-02,1.34E-02,0.231920949,14.71
1.36E-02,1.09E-02,0.264202347,14.71
1.52E-02,1.22E-02,0.306254272,14.71
1.44E-02,1.15E-02,0.299128619,14.71
2.82E-02,2.26E-02,0.302871088,14.71
1.85E-02,1.48E-02,0.289587936,14.71
1.27E-02,1.02E-02,0.275757173,14.71
1.47E-02,1.18E-02,0.273360299,14.71
1.48E-02,1.18E-02,0.237455326,14.71
1.89E-02,1.51E-02,0.244544302,14.71
1.86E-02,1.49E-02,0.251187161,14.71
1.75E-02,1.40E-02,0.23208445,14.71
2.09E-02,1.67E-02,0.2224234,14.71
1.58E-02,1.26E-02,0.241436693,14.71
1.27E-02,1.02E-02,0.242827205,14.71
0.00E+00,0.00E+00,0.24497844,14.71
1.51E-02,1.21E-02,0.251059427,14.71
1.69E-02,1.35E-02,0.248556832,14.71
2.43E-02,1.94E-02,0.26487912,14.71
2.58E-02,2.06E-02,0.25736699,14.71
1.93E-02,1.54E-02,0.249971087,14.71
1.65E-02,1.32E-02,0.224794131,14.71
1.08E-02,8.64E-03,0.240621337,14.71
9.84E-04,7.87E-04,0.248939711,14.71
1.20E-03,9.60E-04,0.263844626,14.71
-8.06E-03,-6.45E-03,0.30680719,14.71
1.33E-02,1.06E-02,0.348310799,14.71
1.38E-02,1.10E-02,0.348705253,14.71
1.87E-02,1.50E-02,0.348900572,14.71
1.25E-02,1.00E-02,0.30942154,14.71
0.00E+00,0.00E+00,0.281626115,14.71
9.76E-06,7.81E-06,0.283919074,14.71
8.04E-03,6.43E-03,0.253022992,14.71
8.13E-03,6.50E-03,0.256660504,14.71
1.17E-02,9.36E-03,0.253224265,14.71
1.16E-02,9.28E-03,0.242756672,14.71
1.07E-02,8.56E-03,0.267538566,14.71
-1.01E-02,-8.08E-03,0.263113105,14.71
-4.96E-03,-3.97E-03,0.249404003,14.71
0.00E+00,0.00E+00,0.252726987,14.71
5.38E-03,4.30E-03,0.256997702,14.71
1.63E-02,1.30E-02,0.257456056,14.71
2.88E-02,2.30E-02,0.254506538,14.71
2.47E-02,1.98E-02,0.259385318,14.71
2.47E-02,1.98E-02,0.257710894,14.71
1.69E-02,1.35E-02,0.26280739,14.71
1.38E-02,1.10E-02,0.274923458,14.71
1.72E-02,1.38E-02,0.290354605,14.71
1.35E-02,1.08E-02,0.310623334,14.71
1.17E-02,9.36E-03,0.336875169,14.71
1.34E-02,1.07E-02,0.381561482,14.71
1.55E-02,1.24E-02,0.388950357,14.71
2.04E-02,1.63E-02,0.376357119,14.71
2.69E-02,2.15E-02,0.342754438,14.71
0.00E+00,0.00E+00,0.32676856,14.71
1.21E-02,9.68E-03,0.332109738,14.71
1.37E-02,1.10E-02,0.319968097,14.71
1.48E-02,1.18E-02,0.3239378,14.71
1.57E-02,1.26E-02,0.32080445,14.71
1.25E-02,1.00E-02,0.340082776,14.71
1.37E-02,1.10E-02,0.335158691,14.71
1.12E-02,8.96E-03,0.350405833,14.71
0.00E+00,0.00E+00,0.346038051,14.71
1.22E-02,9.76E-03,0.339997651,14.71
1.68E-02,1.34E-02,0.339972571,14.71
1.78E-02,1.42E-02,0.336238703,14.71
1.99E-02,1.59E-02,0.326644682,14.71
2.54E-02,2.03E-02,0.34044089,14.71
3.69E-02,2.95E-02,0.369701745,14.71
1.72E-02,1.38E-02,0.355424094,14.71
1.32E-02,1.06E-02,0.380265151,14.71
1.58E-02,1.26E-02,0.403846475,14.71
1.47E-02,1.18E-02,0.422877798,14.71
1.41E-02,1.13E-02,0.478166634,14.71
1.70E-02,1.36E-02,0.523711437,14.71
1.57E-02,1.26E-02,0.527414868,14.71
1.91E-02,1.53E-02,0.503377945,14.71
1.36E-02,1.09E-02,0.475118553,14.71
-4.38E-03,-3.50E-03,0.438269765,14.71
-6.71E-03,-5.37E-03,0.423281048,14.71
-4.31E-03,-3.45E-03,0.415401151,14.71
-2.95E-03,-2.36E-03,0.40893969,14.71
7.74E-03,6.19E-03,0.396612516,14.71
9.98E-03,7.98E-03,0.397969869,14.71
-4.29E-03,-3.43E-03,0.377627132,14.71
-1.43E-02,-1.14E-02,0.368309562,14.71
-4.29E-03,-3.43E-03,0.344733771,14.71
-1.35E-02,-1.08E-02,0.324306838,14.71
2.47E-03,1.98E-03,0.3270899,14.71
1.60E-02,1.28E-02,0.328809652,14.71
2.01E-02,1.61E-02,0.342356753,14.71
2.02E-02,1.62E-02,0.33105594,14.71
2.62E-02,2.10E-02,0.338691014,14.71
1.59E-02,1.27E-02,0.344934843,14.71
1.39E-02,1.11E-02,0.346293757,14.71
1.44E-02,1.15E-02,0.378465769,14.71
1.19E-02,9.52E-03,0.389680881,14.71
1.03E-02,8.24E-03,0.437160162,14.71
1.06E-03,8.48E-04,0.465004554,14.71
1.07E-02,8.56E-03,0.448746831,14.71
9.92E-03,7.94E-03,0.430464424,14.71
1.05E-03,8.40E-04,0.399535181,14.71
-1.53E-02,-1.22E-02,0.356249565,14.71
-4.31E-03,-3.45E-03,0.354092371,14.71
9.66E-04,7.73E-04,0.320290193,14.71
1.11E-02,8.88E-03,0.309053336,14.71
1.09E-02,8.72E-03,0.304189131,14.71
-1.00E-05,-8.00E-06,0.289441855,14.71
-9.88E-03,-7.90E-03,0.304974679,14.71
-1.39E-02,-1.11E-02,0.307302915,14.71
1.08E-02,8.64E-03,0.288761052,14.71
1.02E-03,8.16E-04,0.273695983,14.71
1.79E-02,1.43E-02,0.277526926,14.71
1.62E-02,1.30E-02,0.278988947,14.71
1.99E-02,1.59E-02,0.267972635,14.71
1.77E-02,1.42E-02,0.271178584,14.71
1.75E-02,1.40E-02,0.272555766,14.71
1.44E-02,1.15E-02,0.28082638,14.71
1.23E-02,9.84E-03,0.314371422,14.71
1.55E-02,1.24E-02,0.333759039,14.71
1.28E-02,1.02E-02,0.332534876,14.71
1.38E-02,1.10E-02,0.378396159,14.71
1.38E-02,1.10E-02,0.407199723,14.71
1.38E-02,1.10E-02,0.418443364,14.71
1.75E-02,1.40E-02,0.431822264,14.71
1.62E-02,1.30E-02,0.389395145,14.71
1.79E-02,1.43E-02,0.352212535,14.71
1.88E-02,1.50E-02,0.316056603,14.71
1.45E-02,1.16E-02,0.296478148,14.71
1.46E-02,1.17E-02,0.282838566,14.71
1.20E-02,9.60E-03,0.290965527,14.71
1.28E-02,1.02E-02,0.295972011,14.71
1.11E-02,8.88E-03,0.303940352,14.71
9.42E-03,7.54E-03,0.314297376,14.71
1.06E-02,8.48E-03,0.295861182,14.71
1.13E-02,9.04E-03,0.258471931,14.71
1.34E-02,1.07E-02,0.243441031,14.71
2.33E-02,1.86E-02,0.241777499,14.71
2.33E-02,1.86E-02,0.239148447,14.71
2.25E-02,1.80E-02,0.242116835,14.71
2.73E-02,2.18E-02,0.24192509,14.71
2.20E-02,1.76E-02,0.230780415,14.71
1.53E-02,1.22E-02,0.242269235,14.71
1.70E-02,1.36E-02,0.28109377,14.71
1.71E-02,1.37E-02,0.26196315,14.71
1.62E-02,1.30E-02,0.312876922,14.71
1.54E-02,1.23E-02,0.385687533,14.71
1.80E-02,1.44E-02,0.38528631,14.71
2.05E-02,1.64E-02,0.365364025,14.71
2.05E-02,1.64E-02,0.320605708,14.71
2.12E-02,1.70E-02,0.305751326,14.71
1.82E-02,1.46E-02,0.295948608,14.71
2.62E-02,2.10E-02,0.278806555,14.71
1.63E-02,1.30E-02,0.246726152,14.71
2.22E-02,1.78E-02,0.246221965,14.71
1.73E-02,1.38E-02,0.248048289,14.71
2.32E-02,1.86E-02,0.267622909,14.71
1.79E-02,1.43E-02,0.284862134,14.71
1.69E-02,1.35E-02,0.259965312,14.71
1.95E-02,1.56E-02,0.214319077,14.71
5.45E-02,4.36E-02,0.213769236,14.71
3.42E-02,2.74E-02,0.218579854,14.71
5.13E-02,4.10E-02,0.223718015,14.71
2.79E-02,2.23E-02,0.229925744,14.71
1.81E-02,1.45E-02,0.233615213,14.71
2.91E-02,2.33E-02,0.21761576,14.71
2.91E-02,2.33E-02,0.216793889,14.71
2.01E-02,1.61E-02,0.254756404,14.71
1.96E-02,1.57E-02,0.260411581,14.71
1.78E-02,1.42E-02,0.278048702,14.71
2.07E-02,1.66E-02,0.321161621,14.71
2.58E-02,2.06E-02,0.350433861,14.71
2.64E-02,2.11E-02,0.349486267,14.71
2.10E-02,1.68E-02,0.324701739,14.71
3.33E-02,2.66E-02,0.275341153,14.71
4.08E-02,3.26E-02,0.272234458,14.71
1.47E-02,1.18E-02,0.211874505,14.71
2.51E-02,2.01E-02,0.242482123,14.71
1.56E-02,1.25E-02,0.22762833,14.71
1.60E-02,1.28E-02,0.210452772,14.71
1.54E-02,1.23E-02,0.240958381,14.71
1.58E-02,1.26E-02,0.228294898,14.71
1.84E-02,1.47E-02,0.227201045,14.71
1.78E-02,1.42E-02,0.196793789,14.71
2.45E-02,1.96E-02,0.220967785,14.71
3.19E-02,2.55E-02,0.223549603,14.71
3.21E-02,2.57E-02,0.219233791,14.71
3.49E-02,2.79E-02,0.22198062,14.71
2.42E-02,1.94E-02,0.217290517,14.71
3.82E-02,3.06E-02,0.210331065,14.71
1.77E-02,1.42E-02,0.221006448,14.71
3.42E-02,2.74E-02,0.223807872,14.71
3.62E-02,2.90E-02,0.217945834,14.71
1.89E-02,1.51E-02,0.254530909,14.71
2.03E-02,1.62E-02,0.311622466,14.71
1.89E-02,1.51E-02,0.29918335,14.71
1.58E-02,1.26E-02,0.292503363,14.71
1.83E-02,1.46E-02,0.278589783,14.71
1.47E-02,1.18E-02,0.259272326,14.71
1.58E-02,1.26E-02,0.239004357,14.71
1.69E-02,1.35E-02,0.230828874,14.71
1.67E-02,1.34E-02,0.249160682,14.71
1.72E-02,1.38E-02,0.243372139,14.71
1.96E-02,1.57E-02,0.219384464,14.71
1.72E-02,1.38E-02,0.275119084,14.71
2.03E-02,1.62E-02,0.267827485,14.71
3.90E-02,3.12E-02,0.267381511,14.71
2.27E-02,1.82E-02,0.245484809,14.71
3.68E-02,2.94E-02,0.26058768,14.71
2.37E-02,1.90E-02,0.263064506,14.71
1.83E-02,1.46E-02,0.26894335,14.71
1.80E-02,1.44E-02,0.262277455,14.71
1.79E-02,1.43E-02,0.262430282,14.71
1.63E-02,1.30E-02,0.244975373,14.71
1.56E-02,1.25E-02,0.2432728,14.71
1.90E-02,1.52E-02,0.287434002,14.71
2.45E-02,1.96E-02,0.296472499,14.71
4.92E-02,3.94E-02,0.337042287,14.71
2.49E-02,1.99E-02,0.378825345,14.71
2.49E-02,1.99E-02,0.377245794,14.71
1.73E-02,1.38E-02,0.375580287,14.71
2.17E-01,1.74E-01,0.363481138,14.71
1.69E-02,1.35E-02,0.336271684,14.71
1.62E-02,1.30E-02,0.273094622,14.71
1.77E-02,1.42E-02,0.23818088,14.71
1.29E-02,1.03E-02,0.233179837,14.71
1.30E-02,1.04E-02,0.225084521,14.71
1.34E-02,1.07E-02,0.238578531,14.71
1.23E-02,9.84E-03,0.256304216,14.71
1.75E-02,1.40E-02,0.248690488,14.71
1.80E-02,1.44E-02,0.242795197,14.71
3.20E-02,2.56E-02,0.202533523,14.71
3.39E-02,2.71E-02,0.199767552,14.71
2.61E-02,2.09E-02,0.200553163,14.71
2.63E-02,2.10E-02,0.201586858,14.71
4.74E-02,3.79E-02,0.203099157,14.71
1.85E-02,1.48E-02,0.203185384,14.71
2.00E-02,1.60E-02,0.211969984,14.71
1.77E-02,1.42E-02,0.224936077,14.71
1.55E-02,1.24E-02,0.232914772,14.71
1.74E-02,1.39E-02,0.255293235,14.71
1.35E-02,1.08E-02,0.291293652,14.71
-3.13E-03,-2.50E-03,0.346723014,14.71
-4.36E-03,-3.49E-03,0.369496675,14.71
-4.40E-03,-3.52E-03,0.365555807,14.71
-4.28E-03,-3.42E-03,0.329871979,14.71
-4.32E-03,-3.46E-03,0.290416431,14.71
-4.30E-03,-3.44E-03,0.268857413,14.71
-4.22E-03,-3.38E-03,0.235044456,14.71
-6.89E-03,-5.51E-03,0.226231082,14.71
-4.26E-03,-3.41E-03,0.225068433,14.71
